Distance mahalanobis,Phrase,Index phrase,Roman
12.450765,"Quant à Napoléon III , c ’ est à Forcheville que quelque vague association d ’ idées , puis une certaine modification dans la physionomie habituelle du baron , enfin le grand cordon de la Légion d ’ honneur en sautoir , lui avaient fait donner ce nom ;",4641,0ducote.txt
12.4509,"je me rappelle très bien que , n ' ayant qu ' une minute pour vous faire comprendre ce que je désirais , au risque d ' être vue par vos parents et les miens , je vous l ' ai indiqué d ' une façon tellement crue que j ' en ai honte maintenant .",36962,5disparue2.txt
12.450956,"« Il ne peut pas faire cela , il ne faut pas demander l ' impossible , répétait Swann .",21373,3sodome1.txt
12.451842,"Naturellement tout cela n ' a rien à voir avec le prestige de la princesse de Guermantes , mais , sans moi et mon Sésame , la demeure de celle - ci est inaccessible . »",19233,2guermantes3.txt
12.452024,"Et ce bonheur qu ' elle revînt , qu ' elle m ' obéît et m ' appartînt , la cause en était dans l ' amour , non dans l ' orgueil .",34469,5disparue1.txt
12.452417,Je l ' avais invité pour sept heures .,6562,1ombre1.txt
12.452578,"- - Vous peignez en effet de belles fleurs de cerisier . . . ou de roses de mai , dit l ' historien de la Fronde non sans hésitation quant à la fleur , mais avec de l ' assurance dans la voix , car il commençait à oublier l ' incident des chapeaux .",14261,2guermantes2.txt
12.453056,Maintenant l ' argenterie l ' intéressait .,32939,4laprison.txt
12.453135,Croyez - vous que j ' ai eu aujourd ' hui la visite d ' un monsieur qui a voulu me faire croire qu ' il avait plus de plaisir à embrasser ma main que celle d ' une jeune femme ?,15208,2guermantes2.txt
12.453321,"La pauvre duchesse de Manchester est morte , mais si cela vous fait plaisir j ' écrirai à Mme de Warwick ou à Mme Malborough pour tâcher d ' en retrouver de pareils .",28406,4laprison.txt
12.453525,il aurait voulu apercevoir comme un paysage qui allait disparaître cet amour qu ’ il venait de quitter ;,4612,0ducote.txt
12.453871,"Il y annonçait à cette femme qu ’ il allait quitter Paris , qu ’ il ne pourrait plus venir .",2189,0ducote.txt
12.453931,Peut - être Mme Leroi connaissait - elle aussi ces éminentes personnalités européennes .,13986,2guermantes2.txt
12.454126,"Il n ’ y avait que nous deux de notre bande , et être ainsi le seul qui fût avec elle , c ’ était non seulement comme un commencement d ’ intimité , mais aussi de sa part , - - comme si elle ne fût venue rien que pour moi par un temps pareil - - cela me semblait aussi touchant que si un de ces jours où elle était invitée à une matinée , elle y avait renoncé pour venir me retrouver aux Champs - Élysées ;",4827,0ducote.txt
12.454602,"je m ’ attachais à me rappeler exactement la ligne du toit , la nuance de la pierre qui , sans que je pusse comprendre pourquoi , m ’ avaient semblé pleines , prêtes à s ’ entr ’ ouvrir , à me livrer ce dont elles n ’ étaient qu ’ un couvercle .",2042,0ducote.txt
12.454656,"Aussi le lift avait - il compris et comptait - il raconter à ses camarades que nous étions préoccupés , Albertine et moi .",23112,3sodome1.txt
12.454662,"Enfin un élève de Cottard , un être délicieux , m ' a soignée pour cela .",31091,4laprison.txt
12.4547205,"« Il faudra que je demande à Le Sidaner ce qu ' il pense de Poussin , me dit l ' avocat .",22903,3sodome1.txt
12.454988,"On s ' attend , on s ' attend !",19622,2guermantes3.txt
12.455024,"J ' en buvais indéfiniment , alors qu ' une seule tasse m ' empêchait de dormir pour vingt - quatre heures .",6077,1ombre1.txt
12.455245,"et , dans l ' intervalle , d ' autres incidents amenèrent une certaine tension dans leurs rapports avec le petit clan .",27336,3sodome2.txt
12.455466,"quelques jours après elle était dégoûtée de sa confidente de la veille et racoquinée avec le traître , lesquels d ’ ailleurs , pour la prochaine représentation , échangeraient leurs emplois .",1405,0ducote.txt
12.455543,"De ma chambre , je ne pouvais apercevoir que sa base qui avait été recouverte d ’ ardoises ;",770,0ducote.txt
12.455586,J ' avais conçu pour vous des choses infiniment séduisantes que je m ' étais bien gardé de vous dire .,19082,2guermantes3.txt
12.455706,"Il sentait bien que cet amour , c ’ était quelque chose qui ne correspondait à rien d ’ extérieur , de constatable par d ’ autres que lui ;",2739,0ducote.txt
12.455745,"Mais , de plus , j ' eusse eu moins de plaisir à voir Gilberte qui me croyait maintenant non plus dignement résigné , mais manoeuvrant dans l ' ombre pour une entrevue qu ' elle avait dédaigné d ' accorder .",7563,1ombre2.txt
12.455807,"Or le narrateur n ' est autre que le comte d ' Haussonville ( celui qui épousa la fille du duc de Broglie ) , et l ' autre jeune homme qui « de son côté » va s ' assurer s ' il n ' est pas le jouet d ' une mystification est , selon qu ' il s ' appelle Georges ou Hély , l ' un ou l ' autre des deux inséparables amis de M . d ' Haussonville , M . d ' Harcourt ou le prince de Chalais .",19326,2guermantes3.txt
12.455904,"Parvenu en haut de l ’ escalier le long duquel l ’ avait suivi un domestique à face blême , avec une petite queue de cheveux , noués d ’ un catogan , derrière la tête , comme un sacristain de Goya ou un tabellion du répertoire , Swann passa devant un bureau où des valets , assis comme des notaires devant de grands registres , se levèrent et inscrivirent son nom .",3859,0ducote.txt
12.455947,Et attrape donc !,8320,1ombre2.txt
12.456044,"- - Odette , lui dit - il , mon chéri , je sais bien que je suis odieux , mais il faut que je te demande des choses .",4336,0ducote.txt
12.456066,Qu ' est - ce qui vous demande tout ça ?,19633,2guermantes3.txt
12.456109,"Hé bien ! nous n ' avons de cesse que nous puissions expérimenter si la fière jeune fille du bord de la mer , si la vendeuse à cheval sur le qu ' en - dira - t - on , si la distraite marchande de fruits ne sont pas susceptibles , à la suite de manèges adroits de notre part , de laisser fléchir leur attitude rectiligne , d ' entourer notre cou de leurs bras qui portaient les fruits , d ' incliner sur notre bouche , avec un sourire consentant , des yeux jusque - là glacés ou distraits , - - ô beauté des yeux sévères - - aux heures de travail où l ' ouvrière craignait tant la médisance de ses compagnes , des yeux qui fuyaient nos obsédants regards et qui , maintenant que nous l ' avons vue seule à seul , font plier leurs prunelles sous le poids ensoleillé du rire quand nous parlons de faire l ' amour .",29772,4laprison.txt
12.456121,L ’ âme de ce Guermantes s ’ était évanouie ;,41053,6retrouve2.txt
12.456462,Je n ' avais pas de quoi être bien étonné .,21723,3sodome1.txt
12.456675,"- - Notre mise en présence , à Bergotte et à moi , ajouta - t - il en se tournant vers mon père , ne laissait pas que d ' être assez épineuse ( ce qui après tout est aussi une manière d ' être piquante ) .",5683,1ombre1.txt
12.456924,Nul doute que le texte auguste ne se réfère aux Verdurin !,3414,0ducote.txt
12.457021,"J ’ aurais dû pourtant penser qu ’ antérieur à chacune était mon sentiment du mystère où elles baignaient et qu ’ ainsi , plutôt que de demander à Gilberte de me faire connaître des jeunes filles , j ’ aurais mieux fait d ’ aller dans ces lieux où rien ne nous rattache à elles , où entre elles et soi on sent quelque chose d ’ infranchissable , où , à deux pas , sur la plage , allant au bain , on se sent séparé d ’ elles par l ’ impossible .",40507,6retrouve2.txt
12.4575815,Nous avions dit au cocher de rentrer .,30215,4laprison.txt
12.457728,"Un Don Juan d ' Autriche , une Isabelle d ' Este , situés pour nous dans le monde des noms , communiquent aussi peu avec la grande histoire que le côté de Méséglise avec le côté de Guermantes .",18657,2guermantes3.txt
12.457734,"N ’ arrive - t - il pas tous les jours qu ’ un ami nous demande de ne pas manquer de l ’ excuser auprès d ’ une femme à qui il a été empêché d ’ écrire , et que nous négligions de le faire jugeant que cette personne ne peut pas attacher d ’ importance à un silence qui n ’ en a pas pour nous ?",927,0ducote.txt
12.4580555,"Mais elle n ’ osait pas ne pas recevoir le curé et faisait seulement signe à Eulalie de ne pas s ’ en aller en même temps que lui , qu ’ elle la garderait un peu seule quand il serait parti .",1230,0ducote.txt
12.458081,"Puis elle savait que son mensonge lésait d ’ ordinaire gravement l ’ homme à qui elle le faisait , et à la merci duquel elle allait peut - être tomber si elle mentait mal .",3310,0ducote.txt
12.458182,"Quand on faisait de la musique chez Madame Cottard , aux soirées où elle recevait , avec l ' espoir qu ' il devînt un jour doyen de la Faculté , les collègues et les élèves de son mari , celui - ci au lieu d ' écouter , préférait jouer aux cartes dans un salon voisin .",5169,1ombre1.txt
12.45834,"- - Personne d ' autre ne pourra te le donner , car je l ' ai retenu chez Boucheron et j ' ai sa parole qu ' il ne le vendra qu ' à moi .",13803,2guermantes1.txt
12.458515,"Même à cause de cela , j ' avais pensé à profiter de ces quelques derniers jours où nous voir ne serait pas encore pour moi ce qu ' il sera dans une quinzaine , plus tôt peut - être ( pardonnez - moi ma franchise ) : un dérangement , - - j ' avais pensé à en profiter , avant l ' oubli final , pour régler avec vous de petites questions matérielles où vous auriez pu , bonne et charmante amie , rendre service à celui qui s ' est cru cinq minutes votre fiancé .",34028,5disparue1.txt
12.458678,"Les névropathes sont peut - être , malgré l ' expression consacrée , ceux qui « s ' écoutent » le moins : ils entendent en eux tant de choses dont ils se rendent compte ensuite qu ' ils avaient eu tort de s ' alarmer , qu ' ils finissent par ne plus faire attention à aucune .",5933,1ombre1.txt
12.458705,"Les Messieurs de Charlus sont , en effet , tellement persuadés d ' être les seuls bons maris , en plus les seuls dont une femme ne soit pas jalouse , que généralement , par affection pour leur nièce , ils lui font épouser aussi un Charlus .",21068,3sodome1.txt
12.458988,"Robert me demanda si je ne voulais pas essayer de trouver , parmi les amis avec lesquels il me faisait dîner chaque soir à Doncières quand j ' y avais séjourné , ceux qui y étaient encore .",23613,3sodome1.txt
12.458995,"« Non , ne me demandez pas de vous présenter à mon frère Palamède .",9062,1ombre2.txt
12.459049,Et Brichot qui nous attendait à la gare !,24560,3sodome2.txt
12.459436,"« Mais c ' est un vieux serin , répondit - il ;",6806,1ombre1.txt
12.459458,Le lecteur non prévenu verrait - il cet article ?,35428,5disparue2.txt
12.459492,"J ' ai dit que Morel , échappé de la servitude de son père , se complaisait en général à une familiarité fort dédaigneuse .",24389,3sodome2.txt
12.459675,et il est très aimable . »,254,0ducote.txt
12.459705,"- - Allons , Charles , ne vous moquez pas .",6476,1ombre1.txt
12.459879,Je ne crois pourtant pas qu ' elle vous plairait .,10790,1ombre3.txt
12.459936,Il faut mater les agitateurs de profession et les empêcher de relever la tête .,14791,2guermantes2.txt
12.460003,"Il y aurait là les Cottard , peut - être Brichot .",3392,0ducote.txt
12.460044,A ce moment on vint dire à Aimé qu ' un monsieur le priait de venir lui parler à la portière de sa voiture .,13657,2guermantes1.txt
12.460121,Bientôt je commençai à me sentir heureux .,5958,1ombre1.txt
12.460126,Mon exemple n ' est du reste pas très bon .,12926,2guermantes1.txt
12.460423,"si tu dois nous donner en spectacle , j ' aime mieux déjeuner de mon côté et aller t ' attendre au théâtre .",13656,2guermantes1.txt
12.460548,mais qu ' est - ce à côté de vous qui en comptez deux millions cinq cent mille ? et qui allez retrouver l ' asphalte et tout l ' éclat du monde parisien ?,8198,1ombre2.txt
12.460877,"Je lui demandai si les projets qu ' on lui prêtait étaient vrais : « Oui , me dit - elle , je passe cette nuit - là à votre hôtel et même comme je suis un peu enrhumée , je me coucherai avant le dîner .",11369,1ombre3.txt
12.461061,"Tous les châteaux des terres dont elle était duchesse , princesse , vicomtesse , cette dame en fourrure bravant le mauvais temps me semblait les porter avec elle , comme des personnages sculptés au linteau d ' un portail tiennent dans leur main la cathédrale qu ' ils ont construite , ou la cité qu ' ils ont défendue .",28246,4laprison.txt
12.461178,Mais ces commissions comme il arrive souvent n ' avaient aucun succès .,11443,1ombre3.txt
12.461306,"Mon avis est que ce sont des choses qui n ' ont aucune importance , et je ne comprends pas qu ' une jeune fille qui peut si facilement faire plaisir , n ' y consente pas .",11500,1ombre3.txt
12.461334,Il avait bien pensé dans sa tendresse paternelle et pour émouvoir son fils à faire venir l ' instrument .,9053,1ombre2.txt
12.46149,"Tout à coup le patron entra , chargé de plusieurs mètres de grosses chaînes capables d ’ attacher plusieurs forçats , suant , et dit : « J ’ en ai une charge , si vous tous vous n ’ étiez pas si fainéants , je ne devrais pas être obligé d ’ y aller moi - même . »",38431,6retrouve1.txt
12.461655,"Car Bloch était mal à l ' aise chez lui et sentait que son père le traitait de dévoyé parce qu ' il vivait dans l ' admiration de Leconte de Lisle , Heredia et autres « bohèmes » .",9038,1ombre2.txt
12.462136,"Par contre - coup , avoir une institutrice pourvue d ' un caoutchouc et d ' un plumet ne me sembla plus chose si nécessaire .",6107,1ombre1.txt
12.46219,Mais elle y vivrait malgré tout plus chichement .,3593,0ducote.txt
12.462709,"On dit et c ' est ce qui explique l ' affaiblissement progressif de certaines affections nerveuses , que notre système nerveux vieillit .",36993,5disparue2.txt
12.462909,"Quant à M . et Mme Féré , ils étaient au plus haut degré ce qu ' on appelle des gens « très bien » .",27366,3sodome2.txt
12.462922,"Cet état d ' esprit n ' est pas négligeable car , appliqué aux conversations politiques , à la lecture des journaux , il forme l ' opinion publique , et par là rend possibles les plus grands événements .",17152,2guermantes3.txt
12.462939,"Le bluff peut aussi être mêlé à la sincérité , alterner avec elle , et il est possible que ce qui était un jeu hier devienne une réalité demain .",32871,4laprison.txt
12.4629545,"C ' étaient , sur l ' ordre d ' un employé de téléphone , un escadron volant de sons qui avec une vitesse instantanée m ' apportaient les paroles du téléphoniste , non celles de Françoise qu ' une timidité et une mélancolie ancestrales , appliquées à un objet inconnu de ses pères , empêchaient de s ' approcher d ' un récepteur , quitte à visiter des contagieux .",29961,4laprison.txt
12.462976,"Hé bien , depuis , hélas , que j ’ en ai vu mourir !",37937,6retrouve1.txt
12.463058,"Hélas ! il y aurait aussi le peintre , le peintre qui aimait à « faire des mariages » , qui inviterait Forcheville à venir avec Odette à son atelier .",3394,0ducote.txt
12.463833,Cela vous amuse davantage de ne rien faire .,12334,2guermantes1.txt
12.463951,J ' ai dit que je vous préviendrais à tout hasard .,14211,2guermantes2.txt
12.46418,"Cela m ' avait d ' autant plus préoccupé qu ' on m ' avait dit que les deux jeunes filles amies de Léa allaient dans cet établissement balnéaire de l ' hôtel et , disait - on , pas seulement pour prendre des douches .",34529,5disparue1.txt
12.464446,"C ' est une chose de toute beauté , moitié étrusque , moitié égyptienne . . .",18600,2guermantes3.txt
12.464912,"« Crois - tu ! me dit d ' abord ma mère , combien ta pauvre grand ' mère eût été étonnée ! »",36565,5disparue2.txt
12.465018,"Un beau - frère de ma grand ' mère , qui était religieux , et que je ne connaissais pas , télégraphia en Autriche où était le chef de son ordre , et ayant par faveur exceptionnelle obtenu l ' autorisation , vint ce jour - là .",16279,2guermantes2.txt
12.465436,"et saisissant , pour aller plus vite , le premier sujet de conversation : - - Tu sais , dis - je à Robert , que j ' ai été pour te dire adieu le jour de mon départ , nous n ' avons jamais eu l ' occasion d ' en causer .",13760,2guermantes1.txt
12.465565,"L ' un et l ' autre préféraient « répondre » , craignant toujours les potins que celui auquel ils eussent sans cela tendu la main avait pu entendre sur leur compte depuis qu ' ils ne l ' avaient vu .",20288,3sodome1.txt
12.465693,") - - Je n ' ai pas de carte d ' invitation , dit Bloch , pensant que Mme de Villeparisis allait lui en offrir une , et que Mme de Sagan serait heureuse de recevoir l ' ami d ' une femme qu ' elle était venue inviter en personne .",14751,2guermantes2.txt
12.46594,"Oui , enfin vous avez aimé ça , vous avez compris , n ' est - ce pas , au fond nous pensons de même là - dessus , c ' est un peu insensé ce qu ' il a fait , n ' est - ce pas , mais enfin c ' est très intelligent . »",6797,1ombre1.txt
12.465991,"Alors elle m ' envoya dire à M . le marquis , en lui recommandant de ne pas raconter à Monsieur que c ' était elle qui l ' avait demandé , s ' il ne pourrait pas lui tirer sa photographie .",22276,3sodome1.txt
12.466017,"Tu te souviens , elle était choquée aussi que depuis des siècles des filles de la maison de Gramont qui furent de véritables saintes aient porté le nom de Corisande en mémoire de la liaison d ' une aïeule avec Henri IV . Ce sont des choses qui se font peut - être aussi dans la bourgeoisie , mais on les cache davantage .",36555,5disparue2.txt
12.466089,"Qui ça , Swann ! »",2280,0ducote.txt
12.4664,"Alors , un dimanche , toutes portes mystérieusement fermées , elle confiait à Eulalie ses doutes sur la probité de Françoise , son intention de se défaire d ’ elle , et une autre fois , à Françoise ses soupçons de l ’ infidélité d ’ Eulalie , à qui la porte serait bientôt fermée ;",1404,0ducote.txt
12.466695,"« Ah ! celui - là , reprit Brichot , en parlant de « Monsieur le prince de Talleyrand » , il faut le saluer chapeau bas .",23843,3sodome2.txt
12.46753,"Du reste la compagnie de la jeunesse vous réussit , Monsieur le Professeur , vous êtes frais comme une petite rose .",30662,4laprison.txt
12.468037,Ce n ' est pas pour cela que je l ' aime !,10699,1ombre3.txt
12.468171,"- - Nos amis communs , les de Cambremer , voulaient justement nous réunir , nos jours n ' ont pas coïncidé , enfin je ne sais plus , dit le bâtonnier , qui comme beaucoup de menteurs s ' imaginent qu ' on ne cherchera pas à élucider un détail insignifiant qui suffit pourtant ( si le hasard vous met en possession de l ' humble réalité qui est en contradiction avec lui ) pour dénoncer un caractère et inspirer à jamais la méfiance .",8325,1ombre2.txt
12.468357,"Ils ne manquaient pas pourtant , ce soir , sous une autre forme à ce même office .",13201,2guermantes1.txt
12.468575,"Je peux dire , d ’ un mot un peu bête et prétentieux , car , au fond , le talent n ’ a besoin de personne , que je l ’ ai lancée .",40776,6retrouve2.txt
12.468591,Il s ' y ajoute au cours de la vie des choses que nous ne soupçonnions pas .,34324,5disparue1.txt
12.468617,"Parfois même , elle est renouvelée par la phrase dont le but était de nous apporter le repos .",29106,4laprison.txt
12.468908,- - Mais elle voudrait aller aux Champs - Elysées tantôt .,22343,3sodome1.txt
12.4690075,"M . de Norpois , mille fois plus intelligent que moi , devait détenir cette vérité que je n ' avais pas su extraire du jeu de la Berma , il allait me la découvrir ;",5408,1ombre1.txt
12.469246,Les êtres ne cessent pas de changer de place par rapport à nous .,26337,3sodome2.txt
12.469287,Je lui apprenais à disposer ses fleurs ;,37196,6retrouve1.txt
12.469576,C ' est une telle joie pour ta grand ' mère .,8139,1ombre2.txt
12.469596,"Quand je suis venu ici , j ' ai quitté une femme que j ' ai dû épouser , qui était prête à tout abandonner pour moi .",27752,3sodome2.txt
12.469683,"Il va bien mal , le pauvre Ornessan . »",18865,2guermantes3.txt
12.469846,"Je répare le verre , le marbre , le cristal , l ' os , l ' ivoire et objets d ' antiquité .",29716,4laprison.txt
12.469946,"Swann possédait une merveilleuse écharpe orientale , bleue et rose , qu ' il avait achetée parce que c ' était exactement celle de la vierge du _ Magnificat _ .",7607,1ombre2.txt
12.469955,"Ce qu ' on peut dire , c ' est que tout se passe dans notre vie comme si nous y entrions avec le faix d ' obligations contractées dans une vie antérieure ;",30401,4laprison.txt
12.470034,"leur conversation s ' orne de tout ce qui concerne la terre , les demeures telles qu ' elles étaient habitées autrefois , les anciens usages , tout ce que le monde de l ' argent ignore profondément .",18988,2guermantes3.txt
12.470259,"Je trouvai que le mécanicien avait été bien maladroit , mais ma confiance en lui fut désormais complète .",29642,4laprison.txt
12.470434,"C ' était un de ces ensembles architecturaux vers lesquels , dans une autre ville , les rues se dirigent , vous conduisent et le désignent .",36414,5disparue2.txt
12.470569,"- - Vous avez , dit Cottard , une veine de . . . turlututu , mot qu ' il répétait volontiers pour esquiver celui de Molière .",25330,3sodome2.txt
12.470655,"Mais on arrange aisément les récits du passé que personne ne connaît plus , comme ceux des voyages dans les pays où personne n ’ est jamais allé .",40474,6retrouve2.txt
12.470707,"Cette absence de crainte lui permettait - elle de révéler enfin , en me disant cela , la vérité , ou bien d ' inventer un mensonge , si , pour quelque raison , elle me croyait plein de bonheur et d ' orgueil et voulait me peiner .",35897,5disparue2.txt
12.471377,Vous pouvez l ' annoncer aux gens qui vous ont dit que j ' étais revenue à Paris pour elle .,33292,4laprison.txt
12.471384,"C ' est que , pas plus que ce n ' est le désir de devenir célèbre , mais l ' habitude d ' être laborieux qui nous permet de produire une oeuvre , ce n ' est l ' allégresse du moment présent , mais les sages réflexions du passé , qui nous aident à préserver le futur .",9820,1ombre3.txt
12.471676,"Parfois pourtant la pluie trop cinglante nous retenait , ma grand ' mère et moi , le casino étant fermé , dans des pièces presque complètement vides comme à fond de cale d ' un bateau quand le vent souffle , et où chaque jour , comme au cours d ' une traversée , une nouvelle personne d ' entre celles près de qui nous avions passé trois mois sans les connaître , le premier président de Rennes , la bâtonnier de Caen , une dame américaine et ses filles , venaient à nous , entamaient la conversation , inventaient quelque manière de trouver les heures moins longues , révélaient un talent , nous enseignaient un jeu , nous invitaient à prendre le thé , ou à faire de la musique , à nous réunir à une certaine heure , à combiner ensemble de ces distractions qui possèdent le vrai secret de nous faire donner du plaisir , lequel est de n ' y pas prétendre , mais seulement de nous aider à passer le temps de notre ennui , enfin nouaient avec nous sur la fin de notre séjour des amitiés que le lendemain leurs départs successifs venaient interrompre .",11608,1ombre3.txt
12.471779,"Et ma mère , au pied du lit , rivée à cette souffrance comme si , à force de percer de son regard ce front douloureux , ce corps qui recelait le mal , elle eût dû finir par l ' atteindre et l ' emporter , ma mère disait : - - Non , ma petite maman , nous ne te laisserons pas souffrir comme ça , on va trouver quelque chose , prends patience une seconde , me permets - tu de t ' embrasser sans que tu aies à bouger ?",16024,2guermantes2.txt
12.471872,- - Ils ont si peu rompu que je l ' ai trouvée il y a deux jours dans la garçonnière de Robert ;,18387,2guermantes3.txt
12.472061,"Il fut plus grand encore quand un cycliste me porta un mot d ' elle pour que je prisse patience et où il y avait de ces gentilles expressions qui lui étaient familières : « Mon chéri et cher Marcel , j ' arrive moins vite que ce cycliste dont je voudrais bien prendre la bécane pour être plus tôt près de vous .",29984,4laprison.txt
12.472093,mais quiconque la concevrait aussi pleinement la posséderait de même .,6883,1ombre1.txt
12.472223,"Les enfants de Jupiter sont dissemblables , mais cela vient de ce qu ' il épousa d ' abord Métis , dans le destin de qui il était de donner le jour à de sages enfants , puis Thémis , et ensuite Eurynome , et Mnemosyne , et Leto , et en dernier lieu seulement Junon .",20987,3sodome1.txt
12.4722595,"je n ' en fais pas une question de personne , vous pensez bien .",25021,3sodome2.txt
12.47246,Ah ! il paraît que votre père est un homme charmant .,8466,1ombre2.txt
12.472559,"Nous parlâmes beaucoup de Robert , Gilberte en parlait sur un ton déférent , comme si c ’ eût été un être supérieur qu ’ elle tenait à me montrer qu ’ elle avait admiré et compris .",40420,6retrouve2.txt
12.472633,"Comme l ' éloignement rend les choses plus petites , plus incertaines , moins dangereuses , Gilberte préférait ne pas être près des personnes au moment où celles - ci faisaient la découverte qu ' elle était née Swann .",35690,5disparue2.txt
12.472772,"La logique qui les conduit est tout intérieure et perpétuellement refondue par la passion , comme celle de gens affrontés dans une querelle amoureuse ou domestique , comme la querelle d ’ un fils avec son père , d ’ une cuisinière avec sa patronne , d ’ une femme avec son mari .",37849,6retrouve1.txt
12.473194,"Mais comme on se rend compte que tout le monde trouve cela tout naturel , on ne dit rien aux autres , on ne se dit rien à soi - même , on se contente d ' apprécier le degré de talent .",16832,2guermantes2.txt
12.473224,"Rachel était en train de causer avec un prince italien qu ’ on disait séduit par l ’ attrait de sa grande fortune , dont quelques relations mondaines dissimulaient un peu l ’ origine ;",40803,6retrouve2.txt
12.473465,"tandis qu ' il débitait quelque histoire à Mme Swann dont flottait jusque sur un genou du baron le magnifique manteau couleur pensée , les yeux errants de M . de Charlus , pareils à ceux d ' un marchand en plein vent qui craint l ' arrivée de la _ Rousse _ , avaient certainement exploré chaque partie du salon et découvert toutes les personnes qui s ' y trouvaient .",15153,2guermantes2.txt
12.473829,"du moins , je tâchais , à force d ' agilité morale , en ayant avant un vers mon attention tout installée et mise au point , de ne pas distraire en préparatifs une parcelle de la durée de chaque mot , de chaque geste , et , grâce à l ' intensité de mon attention , d ' arriver à descendre en eux aussi profondément que j ' aurais fait si j ' avais eu de longues heures à moi .",5317,1ombre1.txt
12.473994,"Tout d ’ un coup ses palpitations de cœur redoublèrent de vitesse , il éprouva une souffrance , une nausée inexplicables ;",4647,0ducote.txt
12.474192,"Point de vue moins transcendant et plus pratique , Mme Verdurin affectait de croire qu ’ il n ’ était pas Français .",37748,6retrouve1.txt
12.474412,"Or je n ' avais jamais songé que la vulgaire plage de Balbec pût offrir en effet une « vue de mer » , et les simples paroles de Mme de Cambremer changeaient mes idées à cet égard .",22840,3sodome1.txt
12.474843,"A ce moment entra M . de Grouchy , dont le train , à cause d ' un déraillement , avait eu une panne d ' une heure .",17973,2guermantes3.txt
12.474901,"C ' était , en effet , la dégradante influence , comme le charme aussi , qu ' avait eue ce pays de Balbec de devenir pour moi un vrai pays de connaissances ;",27666,3sodome2.txt
12.475384,"Et , essuyant mes larmes , je leur promettais , quand je serais grand , de ne pas imiter la vie insensée des autres hommes et , même à Paris , les jours de printemps , au lieu d ’ aller faire des visites et écouter des niaiseries , de partir dans la campagne voir les premières aubépines .",1701,0ducote.txt
12.475396,"s ' écriait ironiquement le vieux serviteur , car il était si passionnément attaché à son maître , que bien que ne partageant nullement les goûts du baron , il finissait , tant il mettait de chaleureuse ardeur à les servir , par en parler comme s ' ils étaient siens .",30747,4laprison.txt
12.47541,"Je ne faisais , du reste , en somme , que concentrer dans une soirée l ' incurie qui pour les autres hommes est diluée dans leur existence entière où journellement ils affrontent sans nécessité le risque d ' un voyage en mer , d ' une promenade en aéroplane ou en automobile , quand les attend à la maison l ' être que leur mort briserait ou quand est encore lié à la fragilité de leur cerveau le livre dont la prochaine mise au jour est la seule raison de leur vie .",9827,1ombre3.txt
12.475462,"Il donnait plus d ' un million pour avoir , pour que ne fût pas offert à d ' autres , ce qui m ' avait été offert comme à chacun pour vingt francs .",13538,2guermantes1.txt
12.475546,"Et peut - être cette non - participation ( du moins apparente ) de l ’ âme d ’ un être à la vertu qui agit par lui , a aussi en dehors de sa valeur esthétique une réalité sinon psychologique , au moins , comme on dit , physiognomonique .",954,0ducote.txt
12.475562,"Ah ! ne croyez pas que je raille vos maux , je n ' entreprendrais pas de les soigner si je ne savais pas les comprendre .",15746,2guermantes2.txt
12.475563,"- - Non , j ' ai besoin d ' être seul , me dit - il sur le même ton dont il venait de parler à sa maîtresse et comme s ' il était tout fâché contre moi .",13678,2guermantes1.txt
12.475705,"Quand il parlait d ’ aller à une fête de charité , à un vernissage , à une première , où elle serait , elle lui disait qu ’ il voulait afficher leur liaison , qu ’ il la traitait comme une fille .",3680,0ducote.txt
12.476057,"D ' un côté du miroir , l ' amoureux se dit : « C ' est un ange , jamais elle ne se donnera à moi , je n ' ai plus qu ' à mourir , et pourtant elle m ' aime ;",15358,2guermantes2.txt
12.476072,"Et elle eût dit une fois seulement , que j ' eusse accepté une fois .",34319,5disparue1.txt
12.47609,Et ce n ' était même peut - être pas la peine qu ' il fût criminel .,33068,4laprison.txt
12.476167,"Écoute , on ne s ' étonne plus de rien à mon âge , mais je t ' assure qu ' il n ' y a rien de plus inattendu que la nouvelle que m ' annonce cette lettre . »",36496,5disparue2.txt
12.476669,"C ' est un jeu qui coûte extrêmement cher , d ' autant plus que la simplicité ne ravit qu ' à la condition que les autres sachent que vous pourriez ne pas être simples , c ' est - à - dire que vous êtes très riches .",14870,2guermantes2.txt
12.476681,"Les amis du journaliste , voyant que tout était terminé , revinrent auprès de lui , encore tremblants .",13847,2guermantes1.txt
12.478058,"Or , que Saint - Loup fût beau n ' était pas discutable .",13872,2guermantes1.txt
12.478073,"Plus instruit que sa femme de ce qu ' avaient été leurs ancêtres , M . de Guermantes se trouvait posséder des souvenirs qui donnaient à sa conversation un bel air d ' ancienne demeure dépourvue de chefs - d ' oeuvre véritables , mais pleine de tableaux authentiques , médiocres et majestueux , dont l ' ensemble a grand air .",18834,2guermantes3.txt
12.478208,"A chaque étage , des deux côtés de petits escaliers de communication , se dépliaient en éventails de sombres galeries , dans lesquelles , portant un traversin , passait une femme de chambre .",8108,1ombre2.txt
12.478331,"Mais l ' imitation a pour conditions , non pas seulement l ' absence d ' une originalité irréductible , mais encore une finesse relative d ' oreilles qui permette de discerner d ' abord ce qu ' on imite ensuite .",17739,2guermantes3.txt
12.478697,Chez elle la déformation des noms n ' avait absolument rien du dédain aristocratique .,24475,3sodome2.txt
